Entry	Gene names
A0A140T9H7	FLOT1
A0A140T9L9	FLOT1
A0A140T9R1	FLOT1
A0A140T9W4	FLOT1
A0A140T9X0	FLOT1
A2AB09	FLOT1
A2AB10	FLOT1
A2AB11	FLOT1
A2AB12	FLOT1
A2AB13	FLOT1
A2ABJ5	FLOT1
A2VCL5	FLOT1
O75955	FLOT1
P41440	SLC19A1 FLOT1 RFC1
Q5ST80	FLOT1 hCG_2006678
Q6IB58	FLOT1
E5RH00	G3BP1
E5RH42	G3BP1
E5RI46	G3BP1
E5RIF8	G3BP1
E5RIZ6	G3BP1
E5RJU8	G3BP1
Q13283	G3BP1 G3BP
Q32P45	G3BP1
A0A024RBH2	CKAP4 hCG_16102
F8VVU0	CKAP4
Q07065	CKAP4
Q6NWZ1	CKAP4
A0A096LP07	GPS1
A0A096LPJ3	GPS1
A8K070	GPS1
C9JFE4	GPS1 hCG_1987516
J3KRE8	GPS1
J3KRJ4	GPS1
J3KRY5	GPS1
J3KSA5	GPS1
J3KSY1	GPS1
J3KTB0	GPS1
J3QL53	GPS1
J3QLE8	GPS1
J3QLT0	GPS1
J3QQP2	GPS1
J3QQX0	GPS1
J3QS84	GPS1
J3QS88	GPS1
Q13098	GPS1 COPS1 CSN1
D6RAE2	SEC24D
D6RBM1	SEC24D
D6RGJ5	SEC24D
E9PC44	SEC24D
E9PDM8	SEC24D
E9PG84	SEC24D
O94855	SEC24D KIAA0755
Q49AI3	SEC24D
Q4W5D3	SEC24D
Q9H8S9	MOB1A C2orf6 MOB4B MOBK1B MOBKL1B
A0A024RBR3	DENR hCG_33191
F8VVL1	DENR
L8E7I3	DENR
O43583	DENR DRP1 H14
F5GY40	NDUFA9
F5H0J3	NDUFA9
Q16795	NDUFA9 NDUFS2L
A0A0G2JRS5	BTG3
A0A0G2JRT0	BTG3
C9JLA2	BTG3
Q14201	BTG3 ANA TOB5
Q6IAU3	BTG3 hCG_401161
A0A024R1Q8	RPL23 hCG_2027400
B9ZVP7	RPL23
C9JD32	RPL23
J3KT29	RPL23
J3KTJ3	RPL23 hCG_2027400
J3QQT9	RPL23
P62829	RPL23
A0A024R8V7	TIMP2 hCG_95573
B4DFW2	TIMP2 hCG_95573
K7EIX4	TIMP2
P16035	TIMP2
A0A024R2K4	LRRFIP2 hCG_17138
A0A1S5UZ17	LRRFIP2
C9J0U5	LRRFIP2
C9J321	LRRFIP2
C9JC17	LRRFIP2
C9JJC9	LRRFIP2
C9JSU1	LRRFIP2
H7C3N9	LRRFIP2
Q9Y608	LRRFIP2
A5PKT9	NES
D3DVC4	NES hCG_1999207
P48681	NES Nbla00170
Q05BW3	NES
Q2YDX4	NES
A0A024RBX9	PDHA1 hCG_17571
A5YPB6	PDHA1
P08559	PDHA1 PHE1A
P78557	PDHA1
Q5JPT9	PDHA1
Q5JPU0	PDHA1
Q5JPU1	PDHA1
Q5JPU2	PDHA1
Q5JPU3	PDHA1
Q6LCA3	PDHA1
Q99724	PDHA1
Q99725	PDHA1
Q9UNV7	PDHA1
B0QZ36	RAE1
B0QZ37	RAE1
D3DS13	RNASE7 RAE1 hCG_2042981
E9PPG9	RAE1
E9PQ57	RAE1
L0R530	RAE1
P78406	RAE1 MRNP41
A0A024R9A5	TIMM17A hCG_17677
A0PJ74	TIMM17A
Q99595	TIMM17A MIMT17 TIM17 TIM17A TIMM17
A0A087WU03	HNRNPDL
A0A087WUK2	HNRNPDL HNRPDL hCG_22986
O14979	HNRNPDL HNRPDL JKTBP
A0A2R8YEF5	CLPP
M0QXE9	CLPP
M0QYV5	CLPP
M0R208	CLPP
Q16740	CLPP
C9JCS7	WDR26
H0Y917	WDR26
H0Y9R3	WDR26
L8EAE8	WDR26
Q9H7D7	WDR26 CDW2 MIP2 PRO0852
A0A024R7X6	RDH10 hCG_19185
E5RHJ9	RDH10
E5RK48	RDH10
Q8IZV5	RDH10 SDR16C4 UNQ9375/PRO34191
G3V2M8	SCFD1
G3V363	SCFD1
G3V3K9	SCFD1
G3V4I1	SCFD1
G3V551	SCFD1
G3V5E2	SCFD1
G3V5F3	SCFD1
H0YIZ7	SCFD1
H0YJS6	SCFD1
H0YJY1	SCFD1
J3KNG4	SCFD1
Q8WVM8	SCFD1 C14orf163 KIAA0917 STXBP1L2 FKSG23
Q9NZ45	CISD1 C10orf70 ZCD1 MDS029
A0A087WUJ5	CERCAM
A0A087WYE2	CERCAM
B7ZBS8	CERCAM
B7ZBS9	CERCAM
B7ZBT0	CERCAM
Q5T4B2	CERCAM CEECAM1 GLT25D3 KIAA1502
X6RL83	CERCAM
B1AMS8	STAG2
B1AMS9	STAG2
B1AMT0	STAG2
B1AMT1	STAG2
B1AMT2	STAG2
B1AMT3	STAG2
B1AMT4	STAG2
E7ERE6	STAG2
Q8N3U4	STAG2 SA2
A0A024RBJ2	KCTD10 hCG_40324
B3KVY5	KCTD10 hCG_40324
F5GWA4	KCTD10
F5GWK6	KCTD10
F5GY15	KCTD10
F5H268	KCTD10
F5H497	KCTD10
F5H6V0	KCTD10
F8W8I7	KCTD10
L8E9A8	KCTD10
Q9H3F6	KCTD10 ULR061 MSTP028
S4R3L9	KCTD10
S4R3Y7	KCTD10
Q9Y3T9	NOC2L NIR
B1AKR6	DYNLRB1
Q9NP97	DYNLRB1 BITH DNCL2A DNLC2A ROBLD1 HSPC162
A0A0S2Z518	SEC63
A0A0S2Z5M1	SEC63 hCG_34021
A6PVC9	SEC63
F8WB27	SEC63
Q9UGP8	SEC63 SEC63L
H3BML5	BLOC1S6
H3BMT8	BLOC1S6
H3BN13	BLOC1S6 hCG_2001986
H3BN73	BLOC1S6
H3BNE3	BLOC1S6
H3BPR6	BLOC1S6
H3BR42	BLOC1S6 hCG_2001986
H3BRA4	BLOC1S6
H3BST1	BLOC1S6
H3BU57	BLOC1S6 hCG_2001986
Q9UL45	BLOC1S6 PA PLDN
P62805	HIST1H4A H4/A H4FA; HIST1H4B H4/I H4FI; HIST1H4C H4/G H4FG; HIST1H4D H4/B H4FB; HIST1H4E H4/J H4FJ; HIST1H4F H4/C H4FC; HIST1H4H H4/H H4FH; HIST1H4I H4/M H4FM; HIST1H4J H4/E H4FE; HIST1H4K H4/D H4FD; HIST1H4L H4/K H4FK; HIST2H4A H4/N H4F2 H4FN HIST2H4; HIST2H4B H4/O H4FO; HIST4H4
O94906	PRPF6 C20orf14
A0A2R8Y6A3	TPM2
A7XZE4	TPM2 TPM2b
D3DRP0	TPM2 hCG_37569
P07951	TPM2 TMSB
Q5TCU3	TPM2
Q5TCU8	TPM2
U3KQK2	TPM2
A8K7Q2	HSPA8
E9PI65	HSPA8
E9PK54	HSPA8
E9PKE3	HSPA8
E9PLF4	HSPA8
E9PM13	HSPA8
E9PN25	HSPA8
E9PN89	HSPA8
E9PNE6	HSPA8
E9PPY6	HSPA8
E9PQK7	HSPA8
E9PQQ4	HSPA8
E9PS65	HSPA8
P11142	HSPA8 HSC70 HSP73 HSPA10
Q96H53	HSPA8
Q96IS6	HSPA8
P62424	RPL7A SURF-3 SURF3
Q5T8U2	RPL7A RP11-244N20.10-005
Q5T8U3	RPL7A RP11-244N20.10-004
H0Y2Q1	TRMT61A
Q96B39	TRMT61A
Q96FX7	TRMT61A C14orf172 TRM61
F5GX47	FGFR1OP2
Q9NVK5	FGFR1OP2 HSPC123
A0A024QZD1	RPL18 hCG_2000370
A0A075B7A0	RPL18
F8VUA6	RPL18
F8VXR6	RPL18
F8VYV2	RPL18
G3V203	RPL18 hCG_2000370
H0YHA7	RPL18
J3QQ67	RPL18
Q07020	RPL18
Q0QEW2	RPL18
C9J583	IPO5
C9J875	IPO5
C9JMV5	IPO5
C9JQT6	IPO5
C9JXE0	IPO5
C9JZ53	IPO5
C9JZD8	IPO5
E7EQT5	IPO5
E7ESA1	IPO5
E7ESZ1	IPO5
E7ETV3	IPO5
E7ETV8	IPO5
E7EV12	IPO5
E7EWK4	IPO5
E7EX05	IPO5
F8WF30	IPO5
H0Y3V4	IPO5
H0Y8C6	IPO5
O00410	IPO5 KPNB3 RANBP5
Q9BVS9	IPO5
E9PJD9	RPL27A
E9PKT2	RPL27A
E9PLL6	RPL27A
E9PLX7	RPL27A
H0YF34	RPL27A
P46776	RPL27A
Q6NZ52	RPL27A
A0A0A0MRM9	NOLC1
Q14978	NOLC1 KIAA0035 NS5ATP13
Q96J17	NOLC1 hCG_25636
S4R341	NOLC1
S4R349	NOLC1
S4R3C2	NOLC1
S4R402	NOLC1
H0Y4E0	UCHL5
H0Y4K0	UCHL5
H0Y636	UCHL5
H0Y6Y4	UCHL5
Q5LJA5	UCHL5
Q5LJA9	UCHL5
Q5LJB0	UCHL5
Q5LJB1	UCHL5
Q9Y5K5	UCHL5 UCH37 AD-019 CGI-70
I3L245	NUP88
I3L2W3	NUP88
I3L4K7	NUP88
J3KMX1	NUP88
Q99567	NUP88
A0A087X295	WDR6
C9JFP6	WDR6
C9K020	WDR6
E5RFX3	WDR6
E9PBK6	WDR6
E9PDU5	WDR6
F8WE36	WDR6
Q6AZD6	WDR6
Q6PKC6	WDR6
Q9NNW5	WDR6
V9GYU1	WDR6
V9GZ48	WDR6
V9GZ65	WDR6
B7Z591	TMCO1 hCG_1766418
J3KS45	TMCO1
J3KTQ7	TMCO1 hCG_1766418
J3QQY2	TMCO1 hCG_1766418
J3QRB3	TMCO1
L8EA41	TMCO1
Q9UM00	TMCO1 TMCC4 PNAS-10 PNAS-136 UNQ151/PRO177
H0Y579	RAD23B
L8EA19	RAD23B
P54727	RAD23B
Q5W0S4	RAD23B
Q5W0S5	RAD23B
H0YKX3	PCLAF
H0YMA4	PCLAF hCG_2039386
Q15004	PCLAF KIAA0101 NS5ATP9 PAF L5
F8WFA5	EAF1
Q96JC9	EAF1
M0QZQ8	TRAPPC5
Q8IUR0	TRAPPC5
A0A024RC48	GALNT1 hCG_2042960
K7EJV8	GALNT1
K7EK46	GALNT1
Q05BM8	GALNT1
Q10472	GALNT1
Q68VJ7	GALNT1
Q9BT88	SYT11 KIAA0080
C9J5G4	FSTL1
H7C4W4	FSTL1
Q12841	FSTL1 FRP
A0A0S2PZM4	JMJD6
B2WTI3	JMJD6 PTDSR hCG_30900
B2WTI4	JMJD6
K7EJU9	JMJD6
Q6NYC1	JMJD6 KIAA0585 PSR PTDSR
E5RG36	CLU
E5RGB0	CLU
E5RH61	CLU
E5RJD6	CLU
E5RJZ5	CLU
E7ERK6	CLU
E7ETB4	CLU
H0YAS8	CLU
H0YC35	CLU
H0YLK8	CLU
P10909	CLU APOJ CLI KUB1 AAG4
Q8IWM0	CLU
A0A3G2KQ93	PHB2
F5GWA7	PHB2
F5GY37	PHB2
F5H0C5	PHB2
F5H2D2	PHB2
F5H3X6	PHB2
J3KPX7	PHB2
Q99623	PHB2 BAP REA
U3KPZ5	PHB2
E9PI41	EXOSC4
E9PPI9	EXOSC4
Q9NPD3	EXOSC4 RRP41 SKI6
B4DNK4	PKM
H3BN34	PKM
H3BQ34	PKM
H3BQZ3	PKM
H3BR70	PKM
H3BT25	PKM
H3BTJ2	PKM
H3BTN5	PKM
H3BU13	PKM
H3BUW1	PKM
P14618	PKM OIP3 PK2 PK3 PKM2
A0A024R8M4	PRPSAP1 hCG_30891
B4DP31	PRPSAP1
C9J168	PRPSAP1
C9JKT9	PRPSAP1
C9JNQ3	PRPSAP1
C9JUN4	PRPSAP1
Q14558	PRPSAP1
B5MCJ1	TTC32
C9JV54	TTC32
Q5I0X7	TTC32
A0A024RDY7	MED4 hCG_28344
A0A087X0U0	MED4
Q5T911	MED4
Q9NPJ6	MED4 ARC36 DRIP36 VDRIP HSPC126
U4PSC4	MED4
A0A024R7G8	RAD23A hCG_172484
K7ELU6	RAD23A
K7ELW1	RAD23A
K7ENJ0	RAD23A
K7EQ16	RAD23A
P54725	RAD23A
A0A087WWU8	TPM3
A0A0S2Z4G4	TPM3
A0A0S2Z4G8	TPM3 hCG_1997142
A0A0S2Z4I4	TPM3
D6R904	TPM3
D6RFM2	TPM3
D6RGJ6	TPM3
J3KN67	TPM3
P06753	TPM3
Q5HYB6	TPM3 DKFZp686J1372 HEL-189
Q5VU61	TPM3
Q5VU62	TPM3
A0A087WU52	CYFIP1
A0A087WVZ5	CYFIP1
A0A087WWL1	CYFIP1
A0A087WWY5	CYFIP1
A0A087WZ89	CYFIP1
A0A0G2JQH3	CYFIP1
A0A0G2JQT1	CYFIP1
A0A0G2JR96	CYFIP1
A0A0G2JRF5	CYFIP1
A0A0G2JRP0	CYFIP1
A0A0G2JRV9	CYFIP1
A0A0G2JRX2	CYFIP1
H0YL50	CYFIP1
Q7L576	CYFIP1 KIAA0068
X5D2F4	CYFIP1
A0A087WYD5	GTF2H3
F5GWD3	GTF2H3
F5GX35	GTF2H3
F5GXG6	GTF2H3
F5H3G1	GTF2H3
F5H4K7	GTF2H3
F5H6X0	GTF2H3
H0YFF7	GTF2H3
Q13889	GTF2H3
H7C2Q8	EBNA1BP2 hCG_2031782
Q6IB29	EBNA1BP2 hCG_2031782
Q99848	EBNA1BP2 EBP2
B4DWT1	SRSF11
Q05519	SRSF11 SFRS11
Q5T757	SRSF11
Q5T760	SRSF11
S4R3C4	SRSF11
B7ZL93	GPR107
G5E994	GPR107 hCG_1810895
Q5VW38	GPR107 KIAA1624 LUSTR1
U3KQD2	GPR107
C9J799	LYRM4
C9JRX8	LYRM4
C9JY28	LYRM4
F5H189	LYRM4
H7C4Q5	LYRM4
Q9HD34	LYRM4 C6orf149 ISD11 CGI-203
B8ZZL6	CAPG
E7ENU9	CAPG
H7C0X8	CAPG
P40121	CAPG AFCP MCP
Q9BPX3	NCAPG CAPG NYMEL3
A0A087X227	CDH11
H3BP26	CDH11
H3BPQ2	CDH11
H3BQB5	CDH11
H3BQH2	CDH11
H3BR78	CDH11
H3BSM4	CDH11
H3BUU9	CDH11
P55287	CDH11
Q96CZ9	CDH11 hCG_26636
A0A0A0MTG7	ARL6IP4
A0A0C4DG62	ARL6IP4
A0A0C4DH18	ARL6IP4
F5GYV5	ARL6IP4
F5H7X4	ARL6IP4
F8WCT1	ARL6IP4
F8WEP2	ARL6IP4
H7BZV4	ARL6IP4
Q66PJ3	ARL6IP4
A0A087WU10	NOP16
A0A087X2G6	NOP16
A0A0C4DGU5	NOP16
D6RC60	NOP16
D6RIC3	NOP16
Q9Y3C1	NOP16 CGI-117 HSPC111
A0A1W2PNF3	MED17
A0A1W2PNW7	MED17
A0A1W2PPC8	MED17
A0A1W2PPJ7	MED17
A0A1W2PPP8	MED17
A0A1W2PQ48	MED17
A0A1W2PQE4	MED17
A0A1W2PR99	MED17
A0A1W2PRS0	MED17
A0A1W2PRX4	MED17
A0A1W2PS27	MED17
A0A1W2PS69	MED17
A0A384NYG5	MED17
B4DSE1	MED17
E9PJZ4	MED17
E9PKQ4	MED17
E9PM72	MED17
Q9NVC6	MED17 ARC77 CRSP6 DRIP77 DRIP80 TRAP80
I3L1R8	TRAPPC1
I3L3S0	TRAPPC1
I3L3V5	TRAPPC1
Q9Y5R8	TRAPPC1 BET5 MUM2
E9PJF5	BRMS1
E9PPD1	BRMS1
G5E9I4	BRMS1 hCG_20309
H0YCF7	BRMS1
Q9HCU9	BRMS1
A0A0S2Z3X8	GDI1
A0A0S2Z426	GDI1
F8WCU0	GDI1
F8WE59	GDI1
G5E9U5	GDI1 hCG_2039440
L8EC88	GDI1
P31150	GDI1 GDIL OPHN2 RABGDIA XAP4
A8MVW4	CNIH1 CNIH hCG_1785850
G3V3B2	CNIH1
G3V474	CNIH1
G3V4K0	CNIH1 CNIH hCG_1785850
G3V5P8	CNIH1
G3V5Q6	CNIH1
O95406	CNIH1 CNIH CNIL UNQ155/PRO181
E9PI26	GTF2H1
E9PL58	GTF2H1
E9PM51	GTF2H1
F5H0Y9	GTF2H1
P32780	GTF2H1 BTF2
Q5RGS4	PLEKHA1
Q9HB21	PLEKHA1 TAPP1
R4GMZ9	PLEKHA1
C9J7S3	DARS
C9JLC1	DARS
C9JQM9	DARS
D3DP78	DARS hCG_25752
H7BZ35	DARS
H7C278	DARS
P14868	DARS PIG40
Q53R85	DARS
Q53T60	DARS
A0A0A0MR05	MLST8
H3BM50	MLST8
H3BN58	MLST8
H3BPT1	MLST8
H3BPU5	MLST8
H3BQ74	MLST8
H3BR25	MLST8
H3BR38	MLST8
H3BSZ4	MLST8
I3L2E7	MLST8
Q9BVC4	MLST8 GBL LST8
Q9Y679	AUP1
H0YK03	GOLGA5
Q8TBA6	GOLGA5 RETII RFG5 PIG31
K7EJB5	SNRPD2
K7ERG4	SNRPD2
P62316	SNRPD2 SNRPD1
Q4G1D0	LOC645339 SNRPD2
B3KNW1	AP1G1
B4DGE1	AP1G1
H3BN71	AP1G1
H3BN75	AP1G1
H3BNN2	AP1G1
H3BNR4	AP1G1
H3BPN9	AP1G1
H3BR36	AP1G1
H3BRM7	AP1G1
H3BS13	AP1G1
H3BUN9	AP1G1
H3BV30	AP1G1
O43747	AP1G1 ADTG CLAPG1
Q8IY97	AP1G1
Q9BTR5	AP1G1
A0A2R8Y4A2	RPL5
A0A2R8Y6J3	RPL5
A2RUM7	RPL5 hCG_2028912
B3KTM6	RPL5 hCG_2028912
P46777	RPL5 MSTP030
Q5T7N0	RPL5
Q8WYP1	RPL5
Q9BUV4	RPL5 hCG_2028912
R4GNJ2	RPL5
A0A024R8T9	SYNGR2 hCG_27833
K7EJ35	SYNGR2 hCG_27833
K7ELD9	SYNGR2
K7ELS8	SYNGR2
K7ENG9	SYNGR2
O43760	SYNGR2 UNQ352/PRO615
A0A024R7C7	ILF3 hCG_2033721
K7EJ09	ILF3
K7EKJ9	ILF3
K7EKY0	ILF3
K7ELV3	ILF3
K7EM82	ILF3
K7EMZ8	ILF3
K7ENK6	ILF3
K7EPG3	ILF3
K7EQ75	ILF3
K7EQR9	ILF3
K7ER69	ILF3
K7ERM6	ILF3
L8E9J1	ILF3
Q12906	ILF3 DRBF MPHOSPH4 NF90
Q9NXX0	ILF3
A0A024QZ42	PDCD6 hCG_1985580
A0A087WZ38	PDCD6
D6RA21	PDCD6
E7EPW6	PDCD6
H0Y9X3	PDCD6
O75340	PDCD6 ALG2
Q86W51	PDCD6
A0A024R094	PAIP1 hCG_1751685
A0A1D5RMS4	PAIP1
D6R9H8	PAIP1
D6RD97	PAIP1
D6REB4	PAIP1
D6RJ02	PAIP1
D6RJF2	PAIP1
H0YA44	PAIP1
Q9H074	PAIP1
O43286	B4GALT5
E9PL41	HIF1AN
E9PNR8	HIF1AN
Q9NWT6	HIF1AN FIH1
J3KQ48	PTRH2
Q9Y3E5	PTRH2 BIT1 PTH2 CGI-147
A0A087X1Z3	PSME2
H0YKU2	PSME2
H0YLD2	PSME2
H0YLG1	PSME2
H0YM70	PSME2
Q6FHK9	PSME2
Q86SZ7	PSME2
Q9UL46	PSME2
A0A1W2PS22	RUVBL2
A0A1W2PS48	RUVBL2
B3KNL2	RUVBL2 hCG_16214
M0QXI6	RUVBL2
M0QXZ7	RUVBL2 hCG_16214
M0QYD8	RUVBL2 hCG_16214
M0R0Y3	RUVBL2
M0R0Z0	RUVBL2
Q9Y230	RUVBL2 INO80J TIP48 TIP49B CGI-46
X6R2L4	RUVBL2
A0A087WVV1	PSMB2
B7Z478	PSMB2 hCG_1812781
P49721	PSMB2
F5GWB7	NOP2
F5GYR3	NOP2
F5H359	NOP2
F5H5X6	NOP2
F5H709	NOP2
F5H8G6	NOP2
P46087	NOP2 NOL1 NSUN1
A0A126LB39	DR1
Q01658	DR1
Q658N3	DKFZp666G145 DR1 hCG_31940
L8E7F7	HNRNPUL2
Q1KMD3	HNRNPUL2 HNRPUL2
A0A2R8Y3X5	OPA1
A0A2R8Y4G4	OPA1
A0A2R8Y4Q3	OPA1
A0A2R8Y514	OPA1
A0A2R8Y5E2	OPA1
A0A2R8Y5G3	OPA1
A0A2R8YD53	OPA1
A0A2R8YDM2	OPA1
A0A2R8YE54	OPA1
A0A2R8YE78	OPA1
A0A2R8YFD1	OPA1
A0A2R8YGE5	OPA1
A8MXB6	OPA1
C9JMB8	OPA1
C9JY58	OPA1
E5KLJ9	OPA1 hCG_17270
E5KLK0	OPA1 hCG_17270
H7C141	OPA1
H7C321	OPA1
H7C3G2	OPA1
O60313	OPA1 KIAA0567
B7Z4L4	RPN1
F8WF32	RPN1
P04843	RPN1
Q6IBR0	RPN1
A0A087WWC7	COTL1
H3BT58	COTL1
Q14019	COTL1 CLP
K7EPV0	COA3
Q9Y2R0	COA3 CCDC56 MITRAC12 HSPC009
A0A2R8Y5B3	EPB41L2
E9PHY5	EPB41L2
E9PIG0	EPB41L2
E9PII3	EPB41L2
E9PJP4	EPB41L2
E9PK52	EPB41L2
E9PMG5	EPB41L2
E9PMV8	EPB41L2
E9PN54	EPB41L2
E9PPC9	EPB41L2
E9PQD2	EPB41L2
E9PQN0	EPB41L2
E9PRG1	EPB41L2
H0Y5B0	EPB41L2
I6L9B1	EPB41L2
O43491	EPB41L2
Q6R5J7	EPB41L2
Q6ZSX4	EPB41L2
Q9H1C6	EPB41L2
Q9UG62	DKFZp564J1082 EPB41L2 hCG_21030
A0A024QZ35	PLEKHB2 hCG_37772
A0A0A0MSE9	PLEKHB2
A0A0A0MSI4	PLEKHB2
B7WPA5	PLEKHB2
Q96CS7	PLEKHB2 EVT2
A6NCQ0	NUDT5
A6NFX8	NUDT5
A6NJU6	NUDT5
C9JYY9	NUDT5
H0YEY4	NUDT5
Q9UKK9	NUDT5 NUDIX5 HSPC115
A0A024RBF1	PPP1R12A hCG_27498
A0A0U1RQZ1	PPP1R12A
A0A3B3ISH4	PPP1R12A
F8VW28	PPP1R12A
F8VZN8	PPP1R12A
H0YHI8	PPP1R12A
H0YHL8	PPP1R12A
H0YIL7	PPP1R12A
H0YIM2	PPP1R12A
H0YIS3	PPP1R12A
H0YIS4	PPP1R12A
O14974	PPP1R12A MBS MYPT1
P24928	POLR2A POLR2
Q15013	MAD2L1BP CMT2 KIAA0110
E9PJ06	CSTF3
E9PLP8	CSTF3
E9PNK2	CSTF3
H0YE74	CSTF3
Q12996	CSTF3
A0A087WU62	MRPL45
A0A087X2D5	MRPL45
A0A0G2JMS5	MRPL45
Q9BRJ2	MRPL45
B2R5H5	LSM3
P62310	LSM3 MDS017
A6NG45	PRDX4
A6NJJ0	PRDX4
H7C3T4	PRDX4
Q13162	PRDX4
V9HW63	HEL-S-97n PRDX4 hCG_17636
H0YK61	EMC4
H0YKL2	EMC4
H0YLP8	EMC4
H0YMH5	EMC4
H0YN63	EMC4
H0YNK0	EMC4
H0YNK8	EMC4
Q5J8M3	EMC4 TMEM85 HSPC184 PIG17
S4R329	EMC4
A0A0G2JLD8	SSBP1
A4D1U3	SSBP1 hCG_2014251 tcag7.401
B7Z268	SSBP1 hCG_2014251
C9J8J0	SSBP1
C9K0U8	SSBP1
E7EUY5	SSBP1
Q04837	SSBP1 SSBP
Q567R6	SSBP1
Q75MV9	SSBP1
Q96QL6	SSBP1
A0A024R7D5	LDLR hCG_29965
A0A0E3KII0	LDLR
A0A0E3MS57	LDLR
A2SZX1	LDLR
E1B4S5	LDLR
E1B4T0	LDLR
E2J5K4	LDLR
H0YM92	LDLR
H0YMD1	LDLR
H0YMQ3	LDLR
J3KMZ9	LDLR
P01130	LDLR
Q6LCH2	ldlr
Q9UH51	LDLR
G3V2M2	ZFYVE21
G3V5D6	ZFYVE21
Q9BQ24	ZFYVE21
R4GN42	ZFYVE21
H3BMJ8	TCF25
H3BPU1	TCF25
H3BQ53	TCF25
H3BR53	TCF25
H3BRP4	TCF25
H3BS87	TCF25
H3BSP8	TCF25
H3BSS3	TCF25
H3BTU3	TCF25
Q9BQ70	TCF25 KIAA1049 NULP1 FKSG26
Q9H384	TCF25
Q9H7D3	TCF25 NULP1 hCG_16354
A0A087WWI6	DCAF7
P61962	DCAF7 HAN11 WDR68
E9PS97	PARVA
J3KNQ4	PARVA hCG_23646
Q9NVD7	PARVA MXRA2
A0A024R0S6	EHD2 hCG_20547
M0R1B9	EHD2
Q9NZN3	EHD3 EHD2 PAST3
Q9NZN4	EHD2 PAST2
H0Y4E5	COMMD3
H0Y4W0	COMMD3
H0Y6Z9	COMMD3
Q6IB93	COMMD3
Q9UBI1	COMMD3 BUP C10orf8
R4GN06	COMMD3
R4GNF2	COMMD3
H3BR94	DCTN5
H3BS05	DCTN5
H3BUD2	DCTN5
I3L0U8	DCTN5
Q9BTE1	DCTN5
C9JNW8	ATG3
F8WDI0	ATG3
Q9NT62	ATG3 APG3 APG3L
P15291	B4GALT1 GGTB2
Q86XA6	B4GALT1
W6MEN3	B4GALT1
W6MEN4	B4GALT1
D3DPS9	MRPS15 hCG_24407
P82914	MRPS15 RPMS15 DC37
A4D177	CBX3 CCDC32 hCG_1745364 hCG_1999239 tcag7.173
B8ZZ43	CBX3 hCG_1745364
C9JMM0	CBX3
Q13185	CBX3
S4R2Y4	CBX3
A0A286YEW0	EMC1
H7C4E3	EMC1
H7C5A2	EMC1
Q5TG59	EMC1
Q8N766	EMC1 KIAA0090 PSEC0263
F5GYG5	REXO2
F5H6P8	REXO2
F5H784	REXO2
F5H7P1	REXO2
H0YF66	REXO2
H0YG37	REXO2
H0YG54	REXO2
H0YGR4	REXO2
Q9BTR4	REXO2
Q9Y3B8	REXO2 SFN SMFN CGI-114
A0A024R179	NCBP1 hCG_28165
F2Z2T1	NCBP1
Q09161	NCBP1 CBP80 NCBP
X6R941	NCBP1
H7BZU1	EIF2S3
P41091	EIF2S3 EIF2G
A1XGZ0	PRKAR1A
B2R5T5	PRKAR1A hCG_28462
K7EID3	PRKAR1A
K7EIE5	PRKAR1A
K7EJ40	PRKAR1A
K7EK41	PRKAR1A
K7EKR1	PRKAR1A
K7EM13	PRKAR1A
K7EMU2	PRKAR1A
K7EMZ6	PRKAR1A
K7EPB2	PRKAR1A
K7EPR5	PRKAR1A
K7EQK3	PRKAR1A
P10644	PRKAR1A PKR1 PRKAR1 TSE1
Q96P62	PRKAR1A
X6RAV4	PRKAR1A
C9JXQ9	NDUFB4
F2Z3P9	NDUFB4
O95168	NDUFB4
H3BNU9	CARHSP1
H3BPY5	CARHSP1
H3BQY0	CARHSP1
H3BSW7	CARHSP1
H3BTK3	CARHSP1
H3BUY4	CARHSP1
I3L3X8	CARHSP1
Q9Y2V2	CARHSP1
A0A024RB85	PA2G4 hCG_2015367
F8VR77	PA2G4
F8VZ69	PA2G4
F8W0A3	PA2G4
Q05D08	PA2G4
Q6PIN5	PA2G4
Q9UQ80	PA2G4 EBP1
K7EJ57	TOMM40
K7EKG4	TOMM40
K7EKG6	TOMM40
O96008	TOMM40 C19orf1 PEREC1 TOM40
F5H571	USP5
P45974	USP5 ISOT
A0A024RBY7	TMEM47 hCG_1747231
Q9BQJ4	TMEM47 BCMP1 TM4SF10
A0A0U1RRI3	MYO1B
B0I1S9	MYO1B hCG_25797
C9JUP5	MYO1B
C9JYW1	MYO1B
C9K0I9	MYO1B
E7EQD9	MYO1B
E9PDF6	MYO1B
H7C2Y7	MYO1B
O43795	MYO1B
Q05CR5	MYO1B
A0A024RD12	ZFAND3 hCG_1811213
C9JQ48	ZFAND3
E2QRF5	ZFAND3
H0Y398	ZFAND3
Q9H8U3	ZFAND3 TEX27
G3V2H3	PNP
G3V393	PNP
G3V5M2	PNP
P00491	PNP NP
P01298	PPY PNP
O75937	DNAJC8 SPF31 HSPC315 HSPC331
S4R3J5	DNAJC8
C9JPC0	PSMD2
F8WBS8	PSMD2
H7C1H2	PSMD2
H7C2Q3	PSMD2
Q13200	PSMD2 TRAP2
H3BNM4	INO80E
I3L0W8	INO80E
I3L270	INO80E FLJ90652 hCG_1770728
I3NI13	INO80E
J3KNE2	INO80E
